dataid,Previous meter,Current meter,Difference,Previous Date,Previous Hour,Previous Minute,Previous Second,Current Date,Current Hour,Current Minute,Current Second
8156.0,274196.0,256534.0,17662.0,2015-12-9,12.0,6.0,40.0,2015-12-9,12.0,16.0,43.0
8156.0,274196.0,256534.0,17662.0,2015-12-9,12.0,28.0,40.0,2015-12-9,12.0,34.0,44.0
8156.0,274196.0,256534.0,17662.0,2015-12-9,12.0,44.0,39.0,2015-12-9,12.0,46.0,43.0
8156.0,274198.0,256534.0,17664.0,2015-12-9,13.0,46.0,39.0,2015-12-9,14.0,0.0,43.0
8156.0,274198.0,256534.0,17664.0,2015-12-9,14.0,18.0,39.0,2015-12-9,14.0,21.0,44.0
8156.0,274198.0,256536.0,17662.0,2015-12-9,15.0,43.0,39.0,2015-12-9,15.0,54.0,43.0
8156.0,274198.0,256536.0,17662.0,2015-12-9,16.0,18.0,40.0,2015-12-9,16.0,27.0,44.0
8156.0,274198.0,256536.0,17662.0,2015-12-9,16.0,35.0,40.0,2015-12-9,16.0,44.0,43.0
8156.0,274200.0,256536.0,17664.0,2015-12-9,17.0,8.0,39.0,2015-12-9,17.0,12.0,43.0
8156.0,274200.0,256536.0,17664.0,2015-12-9,17.0,15.0,40.0,2015-12-9,17.0,16.0,44.0
8156.0,274200.0,256540.0,17660.0,2015-12-9,17.0,23.0,39.0,2015-12-9,17.0,51.0,43.0
8156.0,274200.0,256540.0,17660.0,2015-12-9,18.0,17.0,39.0,2015-12-9,18.0,28.0,44.0
8156.0,274200.0,256542.0,17658.0,2015-12-9,19.0,12.0,39.0,2015-12-9,19.0,16.0,44.0
8156.0,274200.0,256542.0,17658.0,2015-12-9,19.0,31.0,40.0,2015-12-9,19.0,46.0,44.0
8156.0,274200.0,256542.0,17658.0,2015-12-9,20.0,1.0,40.0,2015-12-9,20.0,11.0,43.0
8156.0,274200.0,256542.0,17658.0,2015-12-9,20.0,22.0,39.0,2015-12-9,20.0,23.0,44.0
8156.0,274202.0,256566.0,17636.0,2015-12-9,21.0,39.0,39.0,2015-12-9,21.0,50.0,43.0
8156.0,274202.0,256570.0,17632.0,2015-12-9,22.0,8.0,40.0,2015-12-9,22.0,11.0,44.0
8156.0,274204.0,256570.0,17634.0,2015-12-9,22.0,42.0,39.0,2015-12-9,22.0,43.0,43.0
8156.0,274204.0,256570.0,17634.0,2015-12-9,22.0,50.0,39.0,2015-12-9,23.0,3.0,43.0
8156.0,274204.0,256570.0,17634.0,2015-12-9,23.0,38.0,40.0,2015-12-9,23.0,56.0,43.0
8156.0,274204.0,256570.0,17634.0,2015-12-10,0.0,43.0,40.0,2015-12-10,0.0,50.0,43.0
8156.0,274206.0,256572.0,17634.0,2015-12-10,1.0,20.0,40.0,2015-12-10,1.0,23.0,43.0
8156.0,274206.0,256572.0,17634.0,2015-12-10,1.0,54.0,40.0,2015-12-10,1.0,55.0,43.0
8156.0,274206.0,256572.0,17634.0,2015-12-10,1.0,57.0,39.0,2015-12-10,2.0,6.0,44.0
8156.0,274206.0,256572.0,17634.0,2015-12-10,2.0,20.0,40.0,2015-12-10,2.0,26.0,44.0
8156.0,274208.0,256574.0,17634.0,2015-12-10,6.0,54.0,40.0,2015-12-10,6.0,55.0,43.0
8156.0,274208.0,256592.0,17616.0,2015-12-10,7.0,5.0,39.0,2015-12-10,7.0,9.0,44.0
8156.0,274208.0,256596.0,17612.0,2015-12-10,8.0,13.0,40.0,2015-12-10,8.0,15.0,44.0
8156.0,274208.0,256598.0,17610.0,2015-12-10,8.0,26.0,40.0,2015-12-10,8.0,38.0,44.0
8156.0,274208.0,256598.0,17610.0,2015-12-10,8.0,41.0,39.0,2015-12-10,8.0,56.0,43.0
8156.0,274210.0,256604.0,17606.0,2015-12-10,9.0,51.0,39.0,2015-12-10,10.0,8.0,43.0
8156.0,274210.0,256622.0,17588.0,2015-12-10,10.0,50.0,40.0,2015-12-10,10.0,51.0,43.0
8156.0,274212.0,256622.0,17590.0,2015-12-10,11.0,19.0,39.0,2015-12-10,11.0,22.0,44.0
8156.0,274214.0,256622.0,17592.0,2015-12-10,12.0,0.0,40.0,2015-12-10,12.0,1.0,44.0
8156.0,274236.0,256624.0,17612.0,2015-12-10,14.0,59.0,40.0,2015-12-10,15.0,1.0,43.0
8156.0,274238.0,256626.0,17612.0,2015-12-10,16.0,59.0,40.0,2015-12-10,17.0,0.0,42.0
8156.0,274238.0,256626.0,17612.0,2015-12-10,17.0,30.0,40.0,2015-12-10,17.0,32.0,43.0
8156.0,274238.0,256626.0,17612.0,2015-12-10,18.0,36.0,40.0,2015-12-10,18.0,49.0,43.0
8156.0,274238.0,256626.0,17612.0,2015-12-10,19.0,15.0,39.0,2015-12-10,19.0,15.0,43.0
8156.0,274240.0,256626.0,17614.0,2015-12-10,20.0,45.0,39.0,2015-12-10,20.0,51.0,43.0
8156.0,274240.0,256628.0,17612.0,2015-12-10,23.0,0.0,39.0,2015-12-10,23.0,2.0,43.0
8156.0,274242.0,256630.0,17612.0,2015-12-11,2.0,19.0,39.0,2015-12-11,2.0,26.0,43.0
8156.0,274242.0,256630.0,17612.0,2015-12-11,2.0,47.0,39.0,2015-12-11,2.0,48.0,43.0
8156.0,274242.0,256630.0,17612.0,2015-12-11,3.0,24.0,40.0,2015-12-11,3.0,38.0,43.0
8156.0,274242.0,256630.0,17612.0,2015-12-11,3.0,54.0,40.0,2015-12-11,4.0,23.0,43.0
8156.0,274244.0,256630.0,17614.0,2015-12-11,4.0,54.0,39.0,2015-12-11,4.0,56.0,43.0
8156.0,274244.0,256632.0,17612.0,2015-12-11,6.0,49.0,39.0,2015-12-11,6.0,58.0,42.0
8156.0,274244.0,256632.0,17612.0,2015-12-11,7.0,22.0,40.0,2015-12-11,7.0,31.0,42.0
8156.0,274244.0,256632.0,17612.0,2015-12-11,7.0,43.0,40.0,2015-12-11,7.0,43.0,42.0
8156.0,274246.0,256632.0,17614.0,2015-12-11,8.0,50.0,40.0,2015-12-11,8.0,53.0,43.0
8156.0,274246.0,256656.0,17590.0,2015-12-11,9.0,17.0,39.0,2015-12-11,9.0,52.0,42.0
8156.0,274258.0,256656.0,17602.0,2015-12-11,11.0,49.0,40.0,2015-12-11,11.0,51.0,43.0
8156.0,274270.0,256656.0,17614.0,2015-12-11,12.0,4.0,39.0,2015-12-11,12.0,5.0,42.0
8156.0,274272.0,256658.0,17614.0,2015-12-11,13.0,11.0,40.0,2015-12-11,13.0,14.0,43.0
8156.0,274272.0,256658.0,17614.0,2015-12-11,13.0,38.0,39.0,2015-12-11,13.0,40.0,42.0
8156.0,274272.0,256658.0,17614.0,2015-12-11,14.0,24.0,40.0,2015-12-11,14.0,25.0,42.0
8156.0,274272.0,256658.0,17614.0,2015-12-11,14.0,45.0,40.0,2015-12-11,14.0,45.0,43.0
8156.0,274274.0,256666.0,17608.0,2015-12-11,17.0,1.0,40.0,2015-12-11,17.0,6.0,43.0
8156.0,274274.0,256666.0,17608.0,2015-12-11,17.0,17.0,40.0,2015-12-11,17.0,23.0,43.0
8156.0,274276.0,256672.0,17604.0,2015-12-11,19.0,19.0,40.0,2015-12-11,19.0,45.0,42.0
8156.0,274276.0,256672.0,17604.0,2015-12-11,19.0,51.0,40.0,2015-12-11,19.0,53.0,42.0
8156.0,274276.0,256672.0,17604.0,2015-12-11,20.0,2.0,40.0,2015-12-11,20.0,5.0,41.0
8156.0,274276.0,256672.0,17604.0,2015-12-11,20.0,26.0,39.0,2015-12-11,20.0,33.0,41.0
8156.0,274278.0,256674.0,17604.0,2015-12-12,0.0,40.0,40.0,2015-12-12,1.0,3.0,42.0
8156.0,274280.0,256674.0,17606.0,2015-12-12,2.0,5.0,39.0,2015-12-12,2.0,15.0,42.0
8156.0,274280.0,256676.0,17604.0,2015-12-12,3.0,41.0,39.0,2015-12-12,3.0,43.0,41.0
8156.0,274282.0,256678.0,17604.0,2015-12-12,7.0,27.0,40.0,2015-12-12,7.0,37.0,42.0
8156.0,274284.0,256680.0,17604.0,2015-12-12,9.0,26.0,40.0,2015-12-12,9.0,40.0,41.0
8156.0,274284.0,256682.0,17602.0,2015-12-12,10.0,21.0,40.0,2015-12-12,10.0,21.0,41.0
8156.0,274284.0,256682.0,17602.0,2015-12-12,10.0,52.0,39.0,2015-12-12,10.0,53.0,41.0
8156.0,274284.0,256698.0,17586.0,2015-12-12,11.0,29.0,40.0,2015-12-12,11.0,52.0,41.0
8156.0,274286.0,256718.0,17568.0,2015-12-12,13.0,12.0,40.0,2015-12-12,13.0,33.0,41.0
8156.0,274286.0,256718.0,17568.0,2015-12-12,13.0,43.0,40.0,2015-12-12,13.0,58.0,42.0
8156.0,274286.0,256720.0,17566.0,2015-12-12,14.0,12.0,40.0,2015-12-12,14.0,37.0,42.0
8156.0,274288.0,256720.0,17568.0,2015-12-12,15.0,35.0,40.0,2015-12-12,15.0,40.0,41.0
8156.0,274288.0,256720.0,17568.0,2015-12-12,15.0,52.0,40.0,2015-12-12,15.0,52.0,41.0
8156.0,274288.0,256720.0,17568.0,2015-12-12,16.0,31.0,40.0,2015-12-12,16.0,38.0,41.0
8156.0,274288.0,256720.0,17568.0,2015-12-12,17.0,8.0,40.0,2015-12-12,17.0,28.0,41.0
8156.0,274288.0,256720.0,17568.0,2015-12-12,17.0,33.0,40.0,2015-12-12,17.0,41.0,42.0
8156.0,274288.0,256720.0,17568.0,2015-12-12,17.0,42.0,40.0,2015-12-12,17.0,51.0,41.0
8156.0,274288.0,256720.0,17568.0,2015-12-12,18.0,0.0,40.0,2015-12-12,18.0,15.0,41.0
8156.0,274288.0,256722.0,17566.0,2015-12-12,19.0,40.0,40.0,2015-12-12,19.0,45.0,41.0
8156.0,274290.0,256722.0,17568.0,2015-12-12,19.0,50.0,40.0,2015-12-12,19.0,51.0,41.0
8156.0,274290.0,256722.0,17568.0,2015-12-12,19.0,58.0,40.0,2015-12-12,20.0,9.0,41.0
8156.0,274290.0,256722.0,17568.0,2015-12-12,20.0,20.0,39.0,2015-12-12,20.0,22.0,41.0
8156.0,274290.0,256722.0,17568.0,2015-12-12,20.0,53.0,40.0,2015-12-12,20.0,54.0,40.0
8156.0,274290.0,256722.0,17568.0,2015-12-12,21.0,25.0,40.0,2015-12-12,21.0,26.0,41.0
8156.0,274292.0,256722.0,17570.0,2015-12-12,21.0,50.0,40.0,2015-12-12,22.0,7.0,41.0
8156.0,274292.0,256724.0,17568.0,2015-12-12,23.0,14.0,40.0,2015-12-12,23.0,15.0,41.0
8156.0,274292.0,256724.0,17568.0,2015-12-12,23.0,59.0,40.0,2015-12-13,0.0,1.0,41.0
8156.0,274292.0,256724.0,17568.0,2015-12-13,0.0,3.0,39.0,2015-12-13,0.0,5.0,41.0
8156.0,274292.0,256724.0,17568.0,2015-12-13,0.0,14.0,39.0,2015-12-13,0.0,17.0,40.0
8156.0,274294.0,256724.0,17570.0,2015-12-13,0.0,43.0,39.0,2015-12-13,0.0,53.0,41.0
8890.0,197194.0,197192.0,2.0,2015-10-1,18.0,59.0,59.0,2015-10-1,19.0,7.0,10.0
8890.0,197210.0,197208.0,2.0,2015-10-2,5.0,2.0,25.0,2015-10-2,5.0,12.0,56.0
8890.0,197218.0,197216.0,2.0,2015-10-2,17.0,51.0,23.0,2015-10-2,17.0,51.0,56.0
8890.0,197218.0,197216.0,2.0,2015-10-2,18.0,8.0,22.0,2015-10-2,18.0,8.0,48.0
8890.0,197220.0,197218.0,2.0,2015-10-2,22.0,25.0,23.0,2015-10-2,22.0,34.0,48.0
8890.0,197230.0,197228.0,2.0,2015-10-3,17.0,10.0,6.0,2015-10-3,17.0,10.0,6.0
8890.0,197238.0,197236.0,2.0,2015-10-4,0.0,9.0,1.0,2015-10-4,0.0,24.0,52.0
8890.0,197260.0,197258.0,2.0,2015-10-4,9.0,14.0,40.0,2015-10-4,9.0,28.0,3.0
8890.0,197274.0,197272.0,2.0,2015-10-4,14.0,10.0,37.0,2015-10-4,14.0,11.0,6.0
8890.0,197292.0,197290.0,2.0,2015-10-5,11.0,5.0,13.0,2015-10-5,11.0,9.0,8.0
8890.0,197294.0,197292.0,2.0,2015-10-5,16.0,4.0,12.0,2015-10-5,16.0,13.0,4.0
8890.0,197348.0,197346.0,2.0,2015-10-8,15.0,47.0,43.0,2015-10-8,15.0,51.0,4.0
8890.0,197362.0,197360.0,2.0,2015-10-9,3.0,15.0,23.0,2015-10-9,3.0,17.0,11.0
8890.0,197366.0,197364.0,2.0,2015-10-9,13.0,30.0,9.0,2015-10-9,13.0,41.0,0.0
8890.0,197374.0,197368.0,6.0,2015-10-9,18.0,8.0,10.0,2015-10-9,18.0,18.0,55.0
8890.0,197392.0,197384.0,8.0,2015-10-9,19.0,12.0,22.0,2015-10-9,19.0,16.0,3.0
8890.0,197396.0,197394.0,2.0,2015-10-10,3.0,36.0,53.0,2015-10-10,3.0,41.0,4.0
8890.0,197410.0,197404.0,6.0,2015-10-10,6.0,54.0,38.0,2015-10-10,7.0,14.0,54.0
8890.0,197434.0,197432.0,2.0,2015-10-11,9.0,5.0,24.0,2015-10-11,9.0,16.0,2.0
8890.0,197458.0,197456.0,2.0,2015-10-11,18.0,48.0,25.0,2015-10-11,18.0,58.0,10.0
8890.0,197548.0,197546.0,2.0,2015-10-15,14.0,36.0,40.0,2015-10-15,14.0,54.0,20.0
8890.0,197550.0,197548.0,2.0,2015-10-15,18.0,37.0,48.0,2015-10-15,18.0,47.0,17.0
8890.0,197572.0,197570.0,2.0,2015-10-16,18.0,35.0,6.0,2015-10-16,18.0,41.0,2.0
8890.0,197576.0,197574.0,2.0,2015-10-17,4.0,48.0,42.0,2015-10-17,5.0,3.0,11.0
8890.0,197588.0,197586.0,2.0,2015-10-17,10.0,31.0,35.0,2015-10-17,10.0,39.0,8.0
8890.0,197592.0,197590.0,2.0,2015-10-17,14.0,12.0,37.0,2015-10-17,14.0,33.0,1.0
8890.0,197614.0,197610.0,4.0,2015-10-18,6.0,28.0,18.0,2015-10-18,6.0,39.0,13.0
8890.0,197626.0,197624.0,2.0,2015-10-18,12.0,21.0,6.0,2015-10-18,12.0,25.0,2.0
8890.0,197626.0,197624.0,2.0,2015-10-18,12.0,32.0,11.0,2015-10-18,12.0,38.0,3.0
8890.0,197650.0,197648.0,2.0,2015-10-19,7.0,51.0,44.0,2015-10-19,8.0,0.0,12.0
8890.0,197662.0,197654.0,8.0,2015-10-19,19.0,53.0,51.0,2015-10-19,19.0,59.0,14.0
8890.0,197664.0,197662.0,2.0,2015-10-20,0.0,34.0,47.0,2015-10-20,0.0,39.0,15.0
8890.0,224144.0,224142.0,2.0,2016-2-23,22.0,23.0,25.0,2016-2-23,22.0,23.0,45.0
8890.0,224644.0,224642.0,2.0,2016-2-25,6.0,15.0,46.0,2016-2-25,6.0,16.0,58.0
8890.0,225060.0,225058.0,2.0,2016-2-27,3.0,12.0,50.0,2016-2-27,3.0,14.0,57.0
8890.0,225474.0,225472.0,2.0,2016-3-3,21.0,23.0,30.0,2016-3-3,21.0,28.0,1.0
8890.0,226268.0,226264.0,4.0,2016-3-17,23.0,15.0,20.0,2016-3-17,23.0,21.0,23.0
8890.0,226276.0,226274.0,2.0,2016-3-18,14.0,25.0,31.0,2016-3-18,14.0,31.0,3.0
8890.0,226394.0,226392.0,2.0,2016-3-19,23.0,46.0,9.0,2016-3-19,23.0,47.0,2.0
8890.0,226396.0,226394.0,2.0,2016-3-20,0.0,3.0,8.0,2016-3-20,0.0,5.0,3.0
8890.0,226400.0,226398.0,2.0,2016-3-20,0.0,51.0,22.0,2016-3-20,0.0,55.0,10.0
8890.0,226508.0,226504.0,4.0,2016-3-20,20.0,13.0,47.0,2016-3-20,20.0,16.0,10.0
8890.0,226676.0,226672.0,4.0,2016-3-21,13.0,36.0,16.0,2016-3-21,13.0,39.0,5.0
8890.0,227100.0,227098.0,2.0,2016-3-26,14.0,51.0,3.0,2016-3-26,15.0,3.0,15.0
9134.0,230806.0,230804.0,2.0,2015-10-17,13.0,11.0,55.0,2015-10-17,13.0,27.0,19.0
9134.0,230808.0,230806.0,2.0,2015-10-17,17.0,53.0,59.0,2015-10-17,17.0,55.0,8.0
9134.0,230812.0,230808.0,4.0,2015-10-17,20.0,33.0,58.0,2015-10-17,20.0,37.0,4.0
9134.0,230864.0,230862.0,2.0,2015-10-20,12.0,38.0,13.0,2015-10-20,12.0,44.0,16.0
9134.0,273192.0,239064.0,34128.0,2015-12-7,17.0,15.0,57.0,2015-12-7,17.0,16.0,58.0
9134.0,273194.0,239074.0,34120.0,2015-12-7,17.0,50.0,58.0,2015-12-7,17.0,55.0,5.0
9134.0,273194.0,239086.0,34108.0,2015-12-7,18.0,47.0,57.0,2015-12-7,18.0,50.0,16.0
9134.0,273194.0,239088.0,34106.0,2015-12-7,19.0,8.0,43.0,2015-12-7,19.0,39.0,10.0
9134.0,273196.0,239100.0,34096.0,2015-12-7,20.0,21.0,40.0,2015-12-7,20.0,59.0,1.0
9134.0,273196.0,239122.0,34074.0,2015-12-7,21.0,52.0,5.0,2015-12-7,21.0,55.0,3.0
9134.0,273196.0,239132.0,34064.0,2015-12-7,22.0,29.0,54.0,2015-12-7,22.0,41.0,8.0
9134.0,273196.0,239144.0,34052.0,2015-12-7,23.0,11.0,50.0,2015-12-7,23.0,49.0,8.0
9134.0,273196.0,239168.0,34028.0,2015-12-8,0.0,14.0,40.0,2015-12-8,1.0,10.0,3.0
9134.0,273198.0,239182.0,34016.0,2015-12-8,1.0,38.0,58.0,2015-12-8,1.0,47.0,2.0
9134.0,273198.0,239182.0,34016.0,2015-12-8,1.0,52.0,1.0,2015-12-8,2.0,3.0,0.0
9134.0,273200.0,239330.0,33870.0,2015-12-8,7.0,31.0,52.0,2015-12-8,8.0,2.0,14.0
9134.0,273200.0,239332.0,33868.0,2015-12-8,8.0,46.0,43.0,2015-12-8,9.0,9.0,2.0
9134.0,273202.0,239336.0,33866.0,2015-12-8,10.0,50.0,57.0,2015-12-8,10.0,53.0,5.0
9134.0,273202.0,239346.0,33856.0,2015-12-8,11.0,26.0,56.0,2015-12-8,11.0,41.0,16.0
9134.0,273202.0,239348.0,33854.0,2015-12-8,12.0,49.0,40.0,2015-12-8,12.0,54.0,14.0
9134.0,273202.0,239350.0,33852.0,2015-12-8,13.0,35.0,51.0,2015-12-8,14.0,0.0,59.0
9134.0,273202.0,239350.0,33852.0,2015-12-8,14.0,26.0,0.0,2015-12-8,14.0,33.0,0.0
9134.0,273204.0,239352.0,33852.0,2015-12-8,15.0,8.0,54.0,2015-12-8,15.0,23.0,12.0
9134.0,273204.0,239352.0,33852.0,2015-12-8,15.0,24.0,57.0,2015-12-8,15.0,44.0,20.0
9134.0,273204.0,239352.0,33852.0,2015-12-8,16.0,14.0,44.0,2015-12-8,16.0,17.0,11.0
9134.0,273204.0,239366.0,33838.0,2015-12-8,17.0,13.0,46.0,2015-12-8,17.0,15.0,10.0
9134.0,273204.0,239366.0,33838.0,2015-12-8,17.0,27.0,46.0,2015-12-8,17.0,34.0,1.0
9134.0,273204.0,239366.0,33838.0,2015-12-8,17.0,55.0,50.0,2015-12-8,18.0,1.0,59.0
9134.0,273204.0,239378.0,33826.0,2015-12-8,19.0,25.0,55.0,2015-12-8,19.0,42.0,8.0
9134.0,273206.0,239390.0,33816.0,2015-12-8,20.0,13.0,49.0,2015-12-8,20.0,19.0,16.0
9134.0,273206.0,239390.0,33816.0,2015-12-8,20.0,49.0,46.0,2015-12-8,21.0,20.0,12.0
9134.0,273206.0,239398.0,33808.0,2015-12-8,21.0,31.0,38.0,2015-12-8,21.0,38.0,59.0
9134.0,273206.0,239424.0,33782.0,2015-12-9,0.0,46.0,50.0,2015-12-9,0.0,49.0,12.0
9134.0,273208.0,239424.0,33784.0,2015-12-9,1.0,10.0,48.0,2015-12-9,1.0,19.0,7.0
9134.0,273208.0,239424.0,33784.0,2015-12-9,1.0,20.0,44.0,2015-12-9,1.0,31.0,13.0
9134.0,273208.0,239436.0,33772.0,2015-12-9,2.0,39.0,55.0,2015-12-9,2.0,52.0,59.0
9134.0,273208.0,239456.0,33752.0,2015-12-9,4.0,8.0,53.0,2015-12-9,4.0,59.0,11.0
9134.0,273210.0,239536.0,33674.0,2015-12-9,8.0,4.0,54.0,2015-12-9,8.0,11.0,12.0
9134.0,273210.0,239548.0,33662.0,2015-12-9,8.0,50.0,48.0,2015-12-9,9.0,43.0,7.0
9134.0,273210.0,239548.0,33662.0,2015-12-9,9.0,56.0,45.0,2015-12-9,9.0,59.0,11.0
9134.0,273210.0,239550.0,33660.0,2015-12-9,10.0,15.0,47.0,2015-12-9,10.0,16.0,58.0
9134.0,273212.0,239558.0,33654.0,2015-12-9,11.0,54.0,55.0,2015-12-9,12.0,7.0,8.0
9134.0,273212.0,239560.0,33652.0,2015-12-9,12.0,26.0,55.0,2015-12-9,13.0,11.0,14.0
9134.0,273212.0,239560.0,33652.0,2015-12-9,13.0,22.0,51.0,2015-12-9,13.0,29.0,11.0
9134.0,273214.0,239566.0,33648.0,2015-12-9,17.0,12.0,51.0,2015-12-9,17.0,37.0,12.0
9134.0,273214.0,239568.0,33646.0,2015-12-9,18.0,26.0,45.0,2015-12-9,18.0,34.0,5.0
9134.0,273214.0,239580.0,33634.0,2015-12-9,19.0,23.0,57.0,2015-12-9,19.0,40.0,59.0
9134.0,273216.0,239608.0,33608.0,2015-12-9,21.0,22.0,52.0,2015-12-9,21.0,23.0,19.0
9134.0,273216.0,239610.0,33606.0,2015-12-9,21.0,31.0,44.0,2015-12-9,22.0,25.0,12.0
9134.0,273216.0,239612.0,33604.0,2015-12-9,23.0,51.0,1.0,2015-12-10,0.0,23.0,5.0
9134.0,273218.0,239614.0,33604.0,2015-12-10,0.0,53.0,56.0,2015-12-10,0.0,55.0,11.0
9134.0,273218.0,239624.0,33594.0,2015-12-10,2.0,9.0,50.0,2015-12-10,2.0,48.0,11.0
9134.0,273218.0,239632.0,33586.0,2015-12-10,3.0,23.0,53.0,2015-12-10,3.0,26.0,3.0
9134.0,273218.0,239632.0,33586.0,2015-12-10,3.0,52.0,58.0,2015-12-10,3.0,58.0,56.0
9134.0,273218.0,239648.0,33570.0,2015-12-10,4.0,42.0,56.0,2015-12-10,5.0,23.0,14.0
9134.0,273220.0,239672.0,33548.0,2015-12-10,6.0,8.0,53.0,2015-12-10,6.0,17.0,11.0
9134.0,273220.0,239704.0,33516.0,2015-12-10,6.0,23.0,50.0,2015-12-10,6.0,40.0,9.0
9134.0,273220.0,239708.0,33512.0,2015-12-10,7.0,33.0,51.0,2015-12-10,8.0,12.0,56.0
9134.0,273220.0,239716.0,33504.0,2015-12-10,8.0,58.0,55.0,2015-12-10,9.0,0.0,8.0
9134.0,273220.0,239718.0,33502.0,2015-12-10,9.0,48.0,0.0,2015-12-10,10.0,4.0,20.0
9134.0,273222.0,239720.0,33502.0,2015-12-10,11.0,18.0,42.0,2015-12-10,11.0,34.0,1.0
9134.0,273222.0,239722.0,33500.0,2015-12-10,12.0,47.0,4.0,2015-12-10,13.0,3.0,7.0
9134.0,273222.0,239724.0,33498.0,2015-12-10,14.0,17.0,45.0,2015-12-10,14.0,28.0,10.0
9134.0,273226.0,239728.0,33498.0,2015-12-10,17.0,24.0,55.0,2015-12-10,18.0,17.0,16.0
9134.0,273230.0,239730.0,33500.0,2015-12-10,19.0,26.0,43.0,2015-12-10,19.0,27.0,12.0
9134.0,273230.0,239732.0,33498.0,2015-12-10,19.0,42.0,42.0,2015-12-10,20.0,10.0,5.0
9134.0,273230.0,239732.0,33498.0,2015-12-10,20.0,43.0,55.0,2015-12-10,20.0,59.0,2.0
9134.0,273230.0,239742.0,33488.0,2015-12-10,22.0,50.0,47.0,2015-12-10,22.0,51.0,11.0
9134.0,273232.0,239742.0,33490.0,2015-12-10,23.0,11.0,51.0,2015-12-10,23.0,49.0,11.0
9134.0,273232.0,239744.0,33488.0,2015-12-11,0.0,28.0,54.0,2015-12-11,0.0,34.0,4.0
9134.0,273232.0,239744.0,33488.0,2015-12-11,0.0,35.0,53.0,2015-12-11,0.0,37.0,1.0
9134.0,273232.0,239746.0,33486.0,2015-12-11,1.0,55.0,0.0,2015-12-11,2.0,14.0,12.0
9134.0,273232.0,239746.0,33486.0,2015-12-11,2.0,18.0,56.0,2015-12-11,2.0,40.0,14.0
9134.0,273232.0,239758.0,33474.0,2015-12-11,3.0,6.0,52.0,2015-12-11,3.0,53.0,14.0
9134.0,273234.0,239768.0,33466.0,2015-12-11,4.0,29.0,54.0,2015-12-11,4.0,38.0,3.0
9134.0,273234.0,239768.0,33466.0,2015-12-11,4.0,42.0,52.0,2015-12-11,4.0,43.0,4.0
9134.0,273234.0,239770.0,33464.0,2015-12-11,5.0,5.0,58.0,2015-12-11,5.0,39.0,0.0
9134.0,273234.0,239796.0,33438.0,2015-12-11,6.0,14.0,55.0,2015-12-11,6.0,21.0,12.0
9134.0,273234.0,239796.0,33438.0,2015-12-11,6.0,36.0,58.0,2015-12-11,6.0,44.0,20.0
9134.0,273234.0,239806.0,33428.0,2015-12-11,6.0,53.0,57.0,2015-12-11,7.0,13.0,13.0
9134.0,273234.0,239808.0,33426.0,2015-12-11,7.0,26.0,51.0,2015-12-11,7.0,35.0,10.0
9134.0,273236.0,239818.0,33418.0,2015-12-11,9.0,1.0,55.0,2015-12-11,9.0,2.0,58.0
9134.0,273236.0,239820.0,33416.0,2015-12-11,9.0,58.0,3.0,2015-12-11,10.0,4.0,7.0
9134.0,273236.0,239822.0,33414.0,2015-12-11,11.0,16.0,46.0,2015-12-11,11.0,47.0,10.0
9134.0,273236.0,239824.0,33412.0,2015-12-11,12.0,21.0,47.0,2015-12-11,12.0,23.0,11.0
9134.0,273238.0,239824.0,33414.0,2015-12-11,13.0,19.0,58.0,2015-12-11,13.0,20.0,3.0
9134.0,273238.0,239824.0,33414.0,2015-12-11,13.0,45.0,5.0,2015-12-11,13.0,48.0,0.0
9134.0,273238.0,239826.0,33412.0,2015-12-11,15.0,4.0,59.0,2015-12-11,15.0,5.0,17.0
9134.0,273238.0,239828.0,33410.0,2015-12-11,15.0,49.0,53.0,2015-12-11,15.0,53.0,11.0
9134.0,273238.0,239830.0,33408.0,2015-12-11,17.0,1.0,53.0,2015-12-11,17.0,26.0,58.0
9134.0,273238.0,239830.0,33408.0,2015-12-11,18.0,4.0,5.0,2015-12-11,18.0,20.0,3.0
9134.0,273240.0,239834.0,33406.0,2015-12-11,19.0,48.0,48.0,2015-12-11,20.0,1.0,12.0
9134.0,273240.0,239834.0,33406.0,2015-12-11,20.0,37.0,44.0,2015-12-11,20.0,39.0,12.0
9134.0,273240.0,239836.0,33404.0,2015-12-11,21.0,34.0,54.0,2015-12-11,21.0,40.0,59.0
9134.0,273240.0,239836.0,33404.0,2015-12-11,22.0,6.0,5.0,2015-12-11,22.0,7.0,0.0
9134.0,273240.0,239836.0,33404.0,2015-12-11,22.0,30.0,9.0,2015-12-11,22.0,46.0,8.0
9134.0,273242.0,239838.0,33404.0,2015-12-11,23.0,17.0,57.0,2015-12-11,23.0,20.0,11.0
9134.0,273242.0,239838.0,33404.0,2015-12-12,0.0,3.0,50.0,2015-12-12,0.0,17.0,11.0
9134.0,273242.0,239838.0,33404.0,2015-12-12,0.0,18.0,52.0,2015-12-12,0.0,20.0,10.0
9134.0,273242.0,239842.0,33400.0,2015-12-12,2.0,19.0,5.0,2015-12-12,2.0,37.0,2.0
9134.0,273244.0,239844.0,33400.0,2015-12-12,3.0,53.0,58.0,2015-12-12,4.0,6.0,17.0
9134.0,273244.0,239846.0,33398.0,2015-12-12,5.0,6.0,48.0,2015-12-12,5.0,9.0,14.0
9134.0,273244.0,239846.0,33398.0,2015-12-12,5.0,58.0,55.0,2015-12-12,6.0,2.0,58.0
